335
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PT|PVEM|MORENA|PANAL|PT_PVEM_MORENA_PANAL|PT_PVEM_MORENA|PT_PVEM_PANAL|PT_MORENA_PANAL|PVEM_MORENA_PANAL|PT_PVEM|PT_MORENA|PT_PANAL|PVEM_MORENA|PVEM_PANAL|MORENA_PANAL|MC|PAZ|MD|PP|PES|RSP|FPM|CNR|NULOS|TOTAL|AMRF|C_MD|CEAM|DMA|FCM|FSPT|JVB|MGMP|MGZ
32|2|1529|B|1|0|U|425|49|7|2|2|5|estrato_5|182|7|21|8|8|1|16|2|10|10|4|1|3|5|2|1|3|2|19|6|2|9|5|1|25|16|1|1|5|9|0|5|208|1|16|63|82|25|5|1|1|9
32|4|0468|C|2|0|U|604|17|4|4|4|7|estrato_7|61|6|35|16|8|10|21|0|10|17|6|2|2|14|4|0|9|2|23|8|5|9|6|1|23|31|12|4|6|6|0|2|298|1|31|96|117|23|6|12|4|6
32|2|1019|B|1|0|R|267|34|13|2|2|9|estrato_9|125|7|20|4|3|0|9|0|9|11|0|1|1|6|0|0|5|1|8|6|2|5|4|0|14|12|2|1|1|0|0|1|133|0|12|43|59|14|1|2|1|0
32|3|1870|C|1|0|M|715|56|1|3|3|6|estrato_6|142|13|44|14|5|3|27|3|20|18|1|1|2|8|5|2|15|3|18|11|6|18|6|2|42|31|7|3|9|4|1|2|344|2|31|109|134|42|9|7|3|4
32|4|1129|B|1|0|R|571|38|15|4|4|14|estrato_14|108|14|48|13|12|1|22|0|7|10|1|5|3|9|6|1|9|4|19|1|5|8|5|1|28|23|5|3|7|9|0|4|283|1|23|110|93|28|7|5|3|9
32|4|0539|C|2|0|M|672|17|3|4|4|14|estrato_14|13|5|46|20|7|1|20|1|10|24|5|1|2|9|5|2|11|4|26|9|4|10|8|1|28|29|5|1|7|22|0|4|327|1|29|100|130|28|7|5|1|22
32|4|1659|B|1|0|M|711|52|9|4|4|14|estrato_14|134|10|43|11|12|2|38|0|7|26|2|0|2|13|2|1|10|2|37|10|6|6|7|6|37|17|2|3|6|7|0|4|329|6|17|116|131|37|6|2|3|7
32|2|0624|B|1|0|U|624|20|10|2|2|2|estrato_2|7|15|44|16|7|2|20|3|13|12|1|2|1|15|2|1|8|3|19|11|11|10|2|2|38|25|6|3|4|9|0|4|309|2|25|107|111|38|4|6|3|9
32|4|1693|B|1|0|R|427|54|15|4|4|11|estrato_11|140|4|40|6|7|1|16|1|7|11|2|0|2|4|2|0|8|1|17|8|2|5|7|2|22|21|6|0|7|2|0|6|217|2|21|75|76|22|7|6|0|2
32|4|1672|B|1|0|R|234|52|9|4|4|11|estrato_11|131|0|10|3|1|0|9|0|5|5|1|1|1|1|0|3|3|1|7|7|2|6|0|0|14|5|7|2|2|7|0|1|104|0|5|23|43|14|2|7|2|7
32|2|1578|B|1|0|R|602|49|7|2|2|9|estrato_9|184|9|46|7|12|2|25|1|8|14|3|0|3|15|2|0|5|2|21|15|1|14|6|1|32|32|4|2|10|7|0|3|302|1|32|102|109|32|10|4|2|7
32|4|0494|C|1|0|U|651|17|3|4|4|7|estrato_7|29|12|56|11|4|2|19|2|7|26|3|2|4|12|4|2|9|3|24|9|7|10|7|2|38|30|2|2|6|12|0|5|332|2|30|106|129|38|6|2|2|12
32|3|1207|B|1|0|U|552|39|16|3|3|3|estrato_3|68|11|37|14|6|7|20|2|12|13|4|3|2|9|4|2|7|2|11|9|5|9|6|2|27|31|4|2|10|8|0|5|284|2|31|97|98|27|10|4|2|8
32|2|0685|B|1|0|U|259|20|10|2|2|9|estrato_9|23|2|18|2|1|2|10|2|5|6|0|0|2|2|2|0|6|1|11|5|3|3|3|1|10|19|1|3|1|6|0|3|130|1|19|37|49|10|1|1|3|6
32|1|0251|B|1|0|R|718|10|5|1|1|8|estrato_8|28|9|52|10|11|3|26|1|15|21|3|2|2|13|2|4|11|4|30|7|8|6|8|2|42|28|4|2|12|10|1|3|352|2|28|112|136|42|12|4|2|10
32|1|1344|B|1|0|R|373|42|17|1|1|8|estrato_8|133|3|30|14|3|0|13|0|7|6|0|1|2|7|5|0|3|4|11|8|2|7|9|2|21|12|6|2|4|6|0|4|192|2|12|63|72|21|4|6|2|6
32|3|1196|C|1|0|U|377|39|16|3|3|10|estrato_10|56|9|21|11|7|1|18|0|9|11|2|0|1|2|1|2|10|2|14|8|6|9|4|0|16|9|3|1|11|4|0|2|194|0|9|67|81|16|11|3|1|4
32|2|1042|B|1|0|M|635|36|11|2|2|5|estrato_5|72|7|43|9|14|6|18|1|20|25|5|0|1|11|2|2|6|4|21|12|4|10|6|1|34|25|9|1|7|7|0|4|315|1|25|98|129|34|7|9|1|7
32|1|0271|C|1|0|U|578|10|5|1|1|12|estrato_12|32|4|34|21|13|5|25|2|12|16|4|1|2|9|3|2|11|0|14|11|6|8|8|2|34|23|7|2|5|7|0|1|292|2|23|104|107|34|5|7|2|7
32|2|1467|B|1|0|U|384|47|14|2|2|5|estrato_5|165|7|25|7|9|1|15|0|11|18|2|1|0|5|2|1|5|3|8|3|2|5|2|3|22|12|4|3|3|3|0|3|185|3|12|64|68|22|3|4|3|3
32|1|0175|B|1|0|U|517|10|6|1|1|4|estrato_4|66|7|35|8|8|3|19|2|10|16|4|1|1|5|3|3|12|3|12|5|9|8|4|2|27|26|3|3|5|7|0|2|253|2|26|82|96|27|5|3|3|7
32|2|1523|C|1|0|R|379|48|14|2|2|5|estrato_5|139|3|24|11|7|2|9|2|13|11|1|0|2|5|1|1|5|4|17|8|5|4|3|1|16|19|6|1|7|7|1|0|196|1|19|58|80|16|7|6|1|7
32|1|0064|B|1|0|U|484|6|16|1|1|8|estrato_8|15|12|28|15|5|1|25|0|11|21|3|0|1|11|3|2|3|3|20|17|1|4|2|2|31|26|3|7|6|14|0|1|278|2|26|86|102|31|6|3|7|14
32|2|1562|B|1|0|R|478|49|7|2|2|9|estrato_9|192|7|40|11|7|3|25|2|11|12|1|0|2|9|6|0|4|1|20|6|2|8|6|2|22|25|4|0|6|4|0|2|248|2|25|95|88|22|6|4|0|4
32|3|0718|B|1|0|U|566|22|18|3|3|6|estrato_6|28|7|43|16|7|3|17|2|13|21|3|2|3|16|2|2|5|6|12|6|5|9|2|1|28|23|7|1|7|4|0|5|278|1|23|95|107|28|7|7|1|4
32|4|0491|B|1|0|M|616|17|3|4|4|7|estrato_7|16|10|46|11|11|1|21|1|16|17|3|0|1|9|4|3|8|0|13|7|7|10|15|2|24|21|4|5|8|10|0|4|292|2|21|101|113|24|8|4|5|10
32|1|1316|B|1|0|U|380|42|17|1|1|8|estrato_8|125|7|23|6|7|2|13|1|8|10|4|0|4|7|3|1|3|1|16|8|1|3|3|2|18|13|2|0|5|5|0|2|178|2|13|59|72|18|5|2|0|5
32|4|1097|C|2|0|M|723|38|15|4|4|7|estrato_7|106|13|50|18|8|0|31|4|17|27|2|2|1|13|4|1|13|1|21|9|4|14|10|5|42|31|3|3|8|10|0|3|368|5|31|124|139|42|8|3|3|10
32|4|0486|B|1|0|U|402|17|3|4|4|4|estrato_4|37|3|32|9|9|2|14|0|8|8|4|2|1|15|1|0|4|0|9|9|3|8|3|5|23|19|1|4|4|3|0|1|204|5|19|69|75|23|4|1|4|3
32|1|1267|B|1|0|R|357|40|16|1|1|8|estrato_8|116|8|22|3|7|2|16|1|4|8|3|2|1|7|4|2|7|4|16|7|2|3|6|1|17|11|1|4|3|9|0|1|182|1|11|59|76|17|3|1|4|9
32|1|0267|C|2|0|M|620|10|7|1|1|12|estrato_12|88|5|32|11|2|2|31|3|19|23|4|1|2|12|3|2|7|5|20|12|3|6|9|2|31|29|4|4|7|7|0|3|301|2|29|86|128|31|7|4|4|7
32|1|1353|B|1|0|R|428|42|17|1|1|1|estrato_1|144|7|26|9|8|0|15|1|9|12|1|2|3|4|4|1|4|1|15|4|5|10|5|0|24|15|3|0|9|5|1|4|207|0|15|66|80|24|9|3|0|5
32|2|0369|B|1|0|R|427|12|11|2|2|9|estrato_9|58|9|24|4|3|3|15|2|7|13|2|2|1|10|2|1|5|5|12|7|9|9|13|3|19|11|4|3|5|7|0|1|211|3|11|60|98|19|5|4|3|7
32|1|0124|E|1|0|R|183|9|17|1|1|8|estrato_8|149|2|17|4|5|1|3|0|3|5|1|0|0|2|1|2|1|0|6|5|1|0|3|0|16|5|2|0|4|1|0|0|90|0|5|32|30|16|4|2|0|1
32|3|1859|C|1|0|U|627|56|1|3|3|6|estrato_6|119|10|55|12|3|6|27|4|14|16|3|0|4|8|2|3|4|3|20|6|8|9|8|2|34|22|4|3|9|8|0|1|308|2|22|117|108|34|9|4|3|8
32|1|0152|C|1|0|U|395|10|6|1|1|1|estrato_1|53|10|29|6|4|2|15|0|7|14|3|0|1|10|3|1|6|4|16|6|5|5|2|1|8|10|4|3|4|2|0|3|184|1|10|66|83|8|4|4|3|2
32|3|0904|B|1|0|R|502|29|18|3|3|13|estrato_13|30|10|29|8|12|0|12|2|9|20|3|2|5|10|2|1|5|6|10|8|4|5|8|5|29|15|2|0|9|12|0|5|248|5|15|73|98|29|9|2|0|12
32|2|0662|B|1|0|R|166|20|10|2|2|9|estrato_9|20|3|13|5|3|1|6|1|2|10|1|0|0|6|0|0|2|1|7|4|3|1|3|0|9|5|3|1|2|4|1|2|99|0|5|32|40|9|2|3|1|4
32|2|0969|B|1|0|U|611|34|13|2|2|5|estrato_5|112|10|48|11|4|5|20|1|5|20|2|0|1|17|2|1|7|4|22|14|3|14|8|3|43|20|2|5|4|10|0|9|315|3|20|99|120|43|4|2|5|10
32|3|1815|B|1|0|U|377|56|1|3|3|6|estrato_6|112|9|27|7|5|1|8|4|5|5|2|0|1|5|3|2|6|0|7|6|4|7|1|1|22|17|3|0|5|6|1|3|173|1|17|61|54|22|5|3|0|6
32|3|1081|E|1|0|R|87|37|12|3|3|10|estrato_10|95|4|9|0|1|0|1|0|1|3|0|0|0|3|0|1|2|0|1|0|0|0|2|1|5|3|1|0|0|1|0|0|39|1|3|15|13|5|0|1|0|1
32|4|0790|B|1|0|R|453|24|9|4|4|14|estrato_14|80|9|33|13|4|2|19|1|9|18|1|1|1|8|2|2|7|0|13|8|1|4|7|1|24|20|5|4|9|4|0|2|232|1|20|81|82|24|9|5|4|4
32|2|0586|B|1|0|R|203|19|13|2|2|9|estrato_9|90|4|16|6|4|2|12|0|0|8|0|0|0|4|2|0|2|1|5|4|1|1|1|0|13|7|0|1|3|1|0|0|98|0|7|44|29|13|3|0|1|1
32|2|1493|C|1|0|U|428|48|14|2|2|2|estrato_2|151|6|30|15|0|3|17|1|6|16|2|0|0|12|0|1|6|1|17|7|6|2|5|3|20|17|2|0|3|6|0|1|205|3|17|72|81|20|3|2|0|6
32|3|0077|C|1|0|U|375|7|12|3|3|6|estrato_6|1|10|30|7|9|2|10|0|3|13|3|0|3|7|1|1|6|0|16|5|5|3|6|3|27|15|7|4|4|4|0|0|204|3|15|68|72|27|4|7|4|4
32|3|1229|B|1|0|M|733|39|16|3|3|10|estrato_10|54|10|58|21|11|3|27|0|13|34|5|1|1|16|3|3|6|4|30|13|6|10|7|0|38|21|6|1|6|6|0|1|361|0|21|130|152|38|6|6|1|6
32|4|0506|C|1|0|U|509|17|3|4|4|4|estrato_4|23|10|44|10|7|2|15|2|8|26|8|0|4|7|2|0|10|2|15|9|6|6|4|0|25|19|4|4|3|11|0|5|268|0|19|90|107|25|3|4|4|11
32|3|0074|B|1|0|M|531|7|12|3|3|6|estrato_6|1|9|35|5|3|1|24|1|11|22|4|1|1|8|6|1|10|1|22|8|1|10|3|0|29|19|4|3|6|11|0|1|260|0|19|78|109|29|6|4|3|11
32|2|0916|B|1|0|M|557|31|10|2|2|2|estrato_2|37|8|42|9|11|0|20|1|9|16|0|2|1|10|3|0|8|4|18|9|3|7|9|4|38|20|5|6|4|12|2|7|288|4|20|91|99|38|4|5|6|12
32|4|1157|E|1|0|R|47|38|15|4|4|11|estrato_11|93|1|5|1|0|0|3|0|2|2|0|0|0|0|0|0|1|1|0|2|0|0|1|0|6|2|0|0|0|0|0|0|27|0|2|10|9|6|0|0|0|0
32|1|0279|B|1|0|R|454|10|7|1|1|12|estrato_12|96|7|43|8|8|2|24|2|7|23|4|0|2|8|2|0|5|1|11|9|5|9|2|0|24|11|7|2|3|5|1|4|239|0|11|94|88|24|3|7|2|5
32|1|0190|C|2|0|U|663|10|6|1|1|4|estrato_4|74|8|60|12|11|2|25|1|14|17|2|1|1|11|3|1|12|3|23|6|4|7|8|1|37|30|7|5|8|8|1|4|333|1|30|119|113|37|8|7|5|8
32|3|0835|B|1|0|R|214|26|12|3|3|10|estrato_10|22|2|14|3|4|1|8|1|0|9|1|0|1|4|1|1|3|0|5|7|4|3|7|0|8|9|1|2|6|3|0|0|108|0|9|33|46|8|6|1|2|3
32|2|1434|B|1|0|U|360|46|10|2|2|2|estrato_2|31|4|44|6|2|0|15|2|10|12|3|1|2|7|2|0|5|2|9|7|3|3|1|0|13|14|8|0|1|5|0|0|181|0|14|73|67|13|1|8|0|5
32|3|1089|B|1|0|U|539|37|12|3|3|13|estrato_13|100|14|28|9|8|1|23|1|11|19|0|1|1|9|1|1|5|0|15|11|2|14|6|3|23|19|3|2|6|9|0|3|248|3|19|84|96|23|6|3|2|9
32|2|1720|B|1|0|U|608|55|11|2|2|2|estrato_2|52|10|53|9|7|1|21|1|11|27|4|1|2|12|7|2|3|3|14|8|1|6|8|2|32|27|6|3|6|8|0|3|298|2|27|102|109|32|6|6|3|8
32|4|0503|S|1|0|U|0|17|3|4|4|7|estrato_7|33|22|88|25|23|5|39|2|28|41|8|1|6|18|6|3|13|6|43|20|12|13|12|6|80|42|8|6|11|22|1|4|614|6|42|204|230|80|11|8|6|22
32|4|1176|B|1|0|R|280|38|15|4|4|11|estrato_11|120|1|25|5|3|1|8|1|5|9|1|0|1|5|0|0|7|0|10|6|1|1|3|0|14|11|4|1|4|6|0|3|136|0|11|44|49|14|4|4|1|6
32|4|0439|C|1|0|U|410|16|8|4|4|4|estrato_4|7|7|32|13|2|0|18|0|6|17|2|0|1|5|3|0|5|2|11|4|3|3|4|1|32|12|3|3|4|6|0|2|201|1|12|72|66|32|4|3|3|6
32|4|0454|B|1|0|R|403|16|8|4|4|14|estrato_14|9|4|29|9|8|3|14|0|6|8|0|0|1|9|2|1|3|0|12|4|3|4|6|1|22|18|2|0|6|5|0|4|184|1|18|67|59|22|6|2|0|5
32|3|1866|B|1|0|U|578|56|1|3|3|6|estrato_6|140|9|44|9|13|6|16|1|14|18|3|1|2|7|0|2|9|2|21|9|4|8|9|4|39|13|5|5|5|9|0|3|290|4|13|98|109|39|5|5|5|9
32|4|1676|C|1|0|M|528|53|8|4|4|11|estrato_11|138|10|36|18|8|3|21|0|9|14|2|0|2|10|3|1|4|0|13|11|3|6|3|5|30|17|4|3|3|4|0|3|246|5|17|96|81|30|3|4|3|4
32|2|1748|B|1|0|R|432|55|11|2|2|2|estrato_2|42|3|30|14|1|2|20|2|5|13|0|1|1|9|6|0|3|3|20|8|2|5|6|1|19|14|6|1|10|8|0|1|214|1|14|72|82|19|10|6|1|8
32|4|1889|C|1|0|U|516|17|4|4|4|4|estrato_4|69|6|41|14|6|1|13|0|8|24|4|0|1|8|1|2|2|4|13|13|4|9|7|0|29|22|5|4|8|7|2|1|259|0|22|81|100|29|8|5|4|7
32|1|0193|B|1|0|U|690|10|6|1|1|4|estrato_4|74|8|62|19|13|2|27|1|22|27|4|0|1|9|1|0|7|6|15|10|8|11|8|0|35|20|3|4|8|11|0|3|345|0|20|132|129|35|8|3|4|11
32|3|0813|B|1|0|R|240|26|12|3|3|10|estrato_10|15|5|11|3|1|1|7|0|6|9|2|2|0|4|1|0|3|2|8|1|5|4|4|0|14|7|2|0|3|1|0|0|106|0|7|28|51|14|3|2|0|1
32|3|1824|C|1|0|U|403|56|1|3|3|6|estrato_6|127|6|29|7|3|1|11|0|9|12|4|1|2|8|2|1|3|1|14|8|0|6|2|3|21|18|7|2|3|3|0|4|191|3|18|57|73|21|3|7|2|3
32|2|0556|B|1|0|R|137|18|13|2|2|9|estrato_9|100|0|11|1|1|0|6|0|1|8|0|0|1|2|1|0|3|0|7|2|0|2|5|1|8|5|1|1|2|3|0|0|72|1|5|19|32|8|2|1|1|3
32|2|0663|B|1|0|R|280|20|10|2|2|9|estrato_9|18|7|20|1|4|2|8|0|10|6|2|0|0|3|1|1|8|0|10|2|3|5|2|0|16|11|1|1|6|5|0|2|137|0|11|42|53|16|6|1|1|5
32|4|0480|B|1|0|U|605|17|3|4|4|7|estrato_7|28|9|41|10|15|1|30|1|7|11|2|4|1|10|0|2|9|1|27|15|2|11|4|0|20|18|8|3|13|9|0|6|290|0|18|107|106|20|13|8|3|9
32|3|1910|C|2|0|M|645|39|16|3|3|13|estrato_13|71|7|46|14|6|2|20|4|3|27|6|1|0|13|4|0|3|2|29|9|4|9|6|0|29|27|9|3|12|10|0|4|309|0|27|99|116|29|12|9|3|10
32|3|1092|B|1|0|R|374|37|12|3|3|3|estrato_3|97|6|22|10|3|0|16|1|6|16|2|3|0|3|3|0|6|1|11|7|0|3|8|1|15|15|4|5|3|6|0|6|182|1|15|58|69|15|3|4|5|6
32|2|1742|B|1|0|R|229|55|11|2|2|9|estrato_9|46|5|24|4|4|1|7|1|5|7|1|0|0|3|1|1|2|2|8|3|1|6|2|0|6|10|2|0|7|2|0|1|116|0|10|46|42|6|7|2|0|2
32|3|1869|C|7|0|M|746|56|1|3|3|6|estrato_6|145|15|46|22|5|4|29|3|8|28|6|3|4|13|4|2|13|3|25|15|5|11|8|0|44|23|10|2|12|10|3|5|381|0|23|124|148|44|12|10|2|10
32|1|0231|C|1|0|M|428|10|5|1|1|12|estrato_12|26|6|38|7|4|0|18|2|12|15|4|0|2|5|4|2|5|2|9|4|3|5|7|1|20|21|3|4|1|10|0|1|215|1|21|75|79|20|1|3|4|10
32|1|0265|B|1|0|M|663|10|5|1|1|12|estrato_12|29|14|45|10|8|3|23|2|10|18|3|1|0|10|5|0|8|4|14|11|7|13|6|0|42|33|3|2|8|15|0|8|326|0|33|105|110|42|8|3|2|15
32|4|0445|B|1|0|R|572|16|8|4|4|11|estrato_11|1|14|37|13|4|0|11|1|12|21|5|3|1|15|8|2|4|2|17|9|6|11|7|4|36|17|3|4|6|6|0|5|284|4|17|80|123|36|6|3|4|6
32|1|0125|B|1|0|R|320|9|17|1|1|8|estrato_8|18|6|20|11|4|4|12|0|6|13|4|0|0|3|0|2|4|4|14|8|1|4|5|1|13|19|2|0|3|2|0|3|168|1|19|57|68|13|3|2|0|2
32|3|1648|B|1|0|R|121|51|12|3|3|10|estrato_10|81|3|8|4|4|1|7|0|1|4|0|0|0|4|0|0|2|2|3|3|1|1|0|0|7|6|0|0|1|1|1|0|64|0|6|27|21|7|1|0|0|1
32|3|1805|B|1|0|U|516|56|2|3|3|6|estrato_6|109|8|39|3|4|1|17|3|10|10|0|2|1|11|6|1|13|0|16|9|2|8|5|1|35|23|4|3|7|6|1|5|254|1|23|75|94|35|7|4|3|6
32|1|0040|C|1|0|M|746|5|2|1|1|1|estrato_1|3|9|55|20|9|2|22|2|8|23|2|1|3|17|3|0|8|2|19|7|6|8|8|2|29|36|9|8|16|9|0|3|346|2|36|119|115|29|16|9|8|9
32|3|1658|B|1|0|R|105|51|12|3|3|10|estrato_10|80|4|9|2|1|0|3|1|2|4|0|0|0|2|1|1|1|0|2|5|0|0|0|1|5|3|1|0|0|0|0|0|48|1|3|20|18|5|0|1|0|0
32|3|0895|C|1|0|M|479|29|18|3|3|10|estrato_10|27|7|41|6|5|2|16|1|10|23|0|0|0|4|6|1|6|4|11|7|1|4|4|2|34|13|5|2|8|6|0|3|232|2|13|78|81|34|8|5|2|6
32|2|0879|B|1|0|R|154|28|14|2|2|9|estrato_9|173|0|9|5|2|0|3|0|3|3|2|0|2|1|0|0|4|1|10|2|1|0|4|0|10|4|3|1|1|2|0|2|75|0|4|19|33|10|1|3|1|2
32|1|0327|B|1|0|R|161|10|7|1|1|8|estrato_8|106|1|13|2|1|2|9|0|5|6|0|1|1|2|0|0|3|0|7|2|0|5|0|1|12|6|1|0|2|1|0|0|83|1|6|28|32|12|2|1|0|1
32|4|0535|B|1|0|R|633|17|3|4|4|7|estrato_7|10|11|51|14|7|2|30|2|16|26|2|1|2|10|6|2|8|2|29|12|7|12|4|3|28|29|4|3|4|4|0|1|332|3|29|117|139|28|4|4|3|4
32|4|0520|C|2|0|M|590|17|4|4|4|14|estrato_14|45|13|47|14|10|3|21|2|11|18|1|0|2|18|5|5|5|2|16|15|5|8|5|3|26|25|2|5|7|9|1|0|304|3|25|110|116|26|7|2|5|9
32|2|0964|E|1|0|R|84|33|14|2|2|9|estrato_9|137|1|11|2|3|0|0|0|3|1|2|0|0|3|0|1|0|1|4|4|0|0|3|0|6|1|0|0|0|1|0|1|48|0|1|17|22|6|0|0|0|1
32|3|0407|B|1|0|U|403|14|18|3|3|13|estrato_13|52|6|24|6|6|0|16|1|10|19|1|1|1|11|2|3|5|3|8|12|2|7|4|1|20|15|1|5|6|1|0|4|201|1|15|59|89|20|6|1|5|1
32|2|1550|B|1|0|R|160|49|7|2|2|9|estrato_9|178|3|8|3|3|0|9|0|4|6|3|1|1|1|1|0|2|0|9|0|1|2|0|1|12|7|2|0|1|2|0|3|85|1|7|26|31|12|1|2|0|2
32|1|0054|C|4|0|M|625|5|2|1|1|1|estrato_1|11|10|47|9|7|4|20|2|17|17|1|1|2|9|3|1|8|3|24|5|2|7|13|4|42|18|7|1|7|10|0|4|305|4|18|99|113|42|7|7|1|10
32|4|0443|B|1|0|U|501|16|8|4|4|14|estrato_14|3|11|43|11|3|2|18|2|6|18|1|1|2|8|2|1|7|4|17|8|2|6|7|2|21|17|3|2|11|8|0|1|245|2|17|90|90|21|11|3|2|8
32|4|0447|B|1|0|M|722|16|8|4|4|4|estrato_4|5|10|51|21|7|3|35|0|10|18|7|4|3|13|4|3|16|5|14|15|6|14|9|3|23|36|5|5|7|17|0|3|367|3|36|127|141|23|7|5|5|17
32|4|1896|C|1|0|U|380|17|4|4|4|7|estrato_7|64|5|39|6|6|2|12|2|3|16|3|1|0|7|1|2|6|1|9|8|5|2|1|0|23|17|2|1|3|6|0|3|192|0|17|72|65|23|3|2|1|6
32|3|1809|B|1|0|U|469|56|2|3|3|6|estrato_6|110|8|39|8|8|4|16|1|10|14|3|0|2|5|2|0|11|2|10|7|2|7|6|1|30|16|5|1|2|2|0|3|225|1|16|84|81|30|2|5|1|2
32|1|0046|B|1|0|U|400|5|2|1|1|1|estrato_1|6|5|28|7|6|1|18|1|7|12|2|1|2|4|1|1|5|1|15|5|4|11|2|0|27|13|1|4|5|9|0|5|203|0|13|66|73|27|5|1|4|9
32|4|1903|B|1|0|U|549|17|4|4|4|7|estrato_7|67|12|43|14|3|1|17|3|7|17|2|0|3|7|6|2|16|2|22|8|5|8|3|0|38|25|4|2|6|6|0|2|284|0|25|93|108|38|6|4|2|6
32|3|0844|B|1|0|R|245|26|12|3|3|10|estrato_10|11|0|18|8|4|1|11|0|5|5|0|0|1|6|2|0|6|0|9|3|4|1|2|1|16|11|1|3|2|6|0|2|128|1|11|42|44|16|2|1|3|6
32|1|0148|S|1|0|M|0|10|7|1|1|12|estrato_12|97|30|82|14|15|8|49|6|28|32|4|1|1|27|6|3|10|5|36|15|7|21|19|7|72|53|10|6|16|15|1|8|607|7|53|204|215|72|16|10|6|15
32|4|1698|B|1|0|R|446|54|15|4|4|11|estrato_11|141|5|42|6|6|0|15|1|3|9|2|1|0|10|2|1|7|5|13|10|1|8|5|5|19|19|9|4|10|7|0|0|225|5|19|75|77|19|10|9|4|7
32|4|0777|C|1|0|U|464|24|9|4|4|4|estrato_4|71|5|28|7|3|2|18|0|14|16|4|0|3|13|3|0|3|1|19|8|8|4|7|2|31|20|4|2|5|7|0|3|240|2|20|63|103|31|5|4|2|7
32|3|1775|C|1|0|U|411|56|2|3|3|6|estrato_6|156|14|29|5|8|0|29|0|5|13|4|1|2|4|0|0|3|1|12|5|2|9|4|1|26|18|3|1|3|5|0|5|212|1|18|85|65|26|3|3|1|5
32|1|0313|B|1|0|R|333|10|7|1|1|8|estrato_8|104|3|23|12|1|0|15|0|5|6|0|1|2|6|1|0|7|3|11|4|5|5|3|0|19|16|7|1|4|7|1|3|171|0|16|54|59|19|4|7|1|7
32|4|1118|C|1|0|U|393|38|15|4|4|14|estrato_14|104|7|23|9|3|1|18|0|9|26|0|0|0|8|3|0|11|0|8|6|4|6|2|1|29|17|3|4|5|3|0|3|209|1|17|61|83|29|5|3|4|3
32|2|1475|B|1|0|R|218|47|14|2|2|9|estrato_9|167|3|17|5|4|1|10|0|4|4|2|0|0|2|0|0|5|0|9|3|2|3|5|0|15|8|1|0|1|1|0|2|107|0|8|40|39|15|1|1|0|1
32|1|0139|C|2|0|U|685|10|5|1|1|4|estrato_4|35|10|54|17|5|1|25|1|15|18|4|2|1|17|3|3|9|3|24|11|4|10|7|0|36|24|5|3|10|11|1|5|339|0|24|113|131|36|10|5|3|11
32|4|0507|C|1|0|U|709|17|3|4|4|7|estrato_7|19|19|52|16|11|1|27|2|13|18|3|0|6|16|10|2|9|1|25|24|10|10|16|3|33|28|5|5|8|8|1|4|386|3|28|128|163|33|8|5|5|8
32|2|0645|C|1|0|U|540|20|10|2|2|2|estrato_2|30|8|33|7|6|4|20|2|10|17|3|1|2|18|2|2|3|3|19|9|4|7|9|1|30|28|3|2|6|8|0|1|268|1|28|80|109|30|6|3|2|8
